International_data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.eia.gov/beta/international/data/browser/#/?pa=00000000000000000000000000000000000000000000000000000001&c=ruvvvvvfvtvnvv1urvvvvfvvvvvvfvvvou20evvvvvvvvvnvvuvs&ct=0&tl_id=40-A&vs=INTL.4008-8-AFG-MMTCD.A&ord=CR&vo=0&v=H&end=2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mon Apr 22 2019 19:31:02 GMT-0400 (EDT),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Source: U.S. Energy Information Administration,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
,CO2 Emissions,MMTons CO2,442.84362511892,426.41755388859,407.80146832325,393.76470122607,414.0885898846,422.51886891077,409.62715957742,425.59338804915,457.11322397719,468.81303589736,451.2833626183,442.56501812282,462.22045576713,463.92993779972,476.61853052617,487.08990476448,498.75074270733,516.76863592108,521.62905418237,539.23688658161,545.4270109976,558.61021977651,561.64367715433,588.4521101043,592.99849195042,589.29900447328,577.66266365019,580.81580657123,557.55769386878,536.16102728736,567.67658206303,601.33945356027,598.77541621473,632.11943256975,638.95150753899,641.65941679778,633.39505316415
,Cape Verde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Emissions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,CO2 Emissions,MMTons CO2,0.29932,0.3,0.1,0.1,0.2,0.2,0.05311,0.05748,0.08275,0.09044,0.09635,0.09921,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.3,0.3,0.3,0.3,0.3,0.4,0.4,1.0034056032716,0.8449791038525,0.84002748541518,0.90972809777088,0.86788552622804,0.86920266281356
,Cayman Islands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Emissions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,CO2 Emissions,MMTons CO2,0.0978,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.4,0.4,0.5,0.5,0.5,0.6,0.6,0.64023843112077,0.59105096255334,0.58137471389878,0.5923826396003,0.6262704871562,0.64493589629112
,Central African Republic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Emissions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,CO2 Emissions,MMTons CO2,0.13937,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.3,0.3,0.3,0.39045642995018,0.40103427461152,0.40489339139025,0.40890632335055,0.41336952139799,0.4146006774619
,Chad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Emissions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,CO2 Emissions,MMTons CO2,0.27621,0.3,0.3,0.3,0.1,0.2,0.3,0.2,0.2,0.2,0.3,0.3,0.3,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.3,0.3,0.3,0.32784274264875,0.31614106683895,0.33493092052879,0.33373973545385,0.33972018973255,0.34268690642549
,Chile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Emissions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,CO2 Emissions,MMTons CO2,23.055017311413,22.060879287338,18.750355472795,18.125993782431,19.170510448947,18.698353355791,17.925805401986,19.019543198674,22.201680864464,28.13434286994,29.777139115872,28.662976108803,29.839510646579,31.349797131699,34.752909243646,38.190731561746,42.856558044829,49.430551567653,50.547484003909,54.768716400629,51.156874715409,51.568721270851,52.534636502463,54.965441556364,58.734597765124,61.36128644707,64.543253441424,57.115927755883,58.80310166914,67.147527308204,72.4503096399,72.904095127095,75.524957291045,79.506648326275,75.293583557583,79.135694243852,83.509779708858
,China,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Emissions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,CO2 Emissions,MMTons CO2,1664.6122139509,1648.0631850496,1711.0308487024,1813.6811255704,1963.5685734799,2059.6079653797,2132.6772396239,2254.6989367475,2402.0494212948,2397.2826399008,2666.8231730882,2441.7985518279,2522.7301566044,2717.3005816954,2902.9167106764,3131.708467682,3223.9635091838,3123.6017784914,3116.520786159,3269.7368425674,3523.1522677251,3694.8679894442,3960.5144262678,4625.4530887154,5375.4810151055,6105.598224747,6739.9612110598,7218.9307276011,7496.6772183073,8188.7651912257,8779.1897636503,9832.2781944748,10362.203902873,10801.773420247,10744.247103162,10603.673960209,10592.824304791
,Colombia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Emissions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,CO2 Emissions,MMTons CO2,38.459969569632,39.739089489932,39.54467119886,40.412310843077,43.133831776919,44.07544109667,44.283581186512,44.556879545234,45.930233745451,47.831670018244,45.837793784744,47.576589504662,51.897961847074,54.26964141664,54.63682534759,56.980881004661,57.504411923456,61.270658186344,62.845218623185,57.057319069048,59.65645711717,58.89044389123,57.336373541993,56.833351078557,55.862897700371,55.861853980456,58.649795421207,58.370821211814,59.593447424818,62.479192168745,63.330264412822,68.972383793146,71.72917688622,75.895540866991,82.480628895516,83.866675943694,87.705481915578
,Comoros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Emissions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,CO2 Emissions,MMTons CO2,0.04142,0.04134,0.04134,0.04134,0.04204,0.03554,0.03775,0.05033,0.05347,0.05349,0.07,0.06686,0.06749,0.0675,0.07069,0.08324,0.08346,0.08346,0.08661,0.08661,0.09636,0.09954,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.15132232028438,0.15467224560879,0.19195971179337,0.17072989242911,0.18471598686559,0.19397504929051
,Congo (Brazzaville),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Emissions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,CO2 Emissions,MMTons CO2,1.597071696,1.864332038,1.970532406,2.082287807,2.185387991,2.45760342,2.420272984,2.660703604,2.655803312,3.013553772,1.154650276,0.9,0.9,3.166638948674,3.16666472372,3.06666472372,3.066638948674,3.6856060583272,3.712786398368,3.148688098572,2.966638948674,3.166638948674,2.975614373725,3.084589798776,3.093565223827,5.3951072311994,5.558198080467,5.8739916699015,6.1309324622175,6.5627648969515,7.4192722589395,7.257794267344,6.8298019212484,7.0908735535301,6.747427045528,7.0947700449819,5.2439735361413
,Congo (Kinshasa),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Emissions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,CO2 Emissions,MMTons CO2,3.4003923187058,3.6050558250867,3.666561685476,3.6476676480674,3.4651320209903,3.3597208227483,3.8745247529888,3.4895884450538,4.1982634668056,4.0139482778651,3.7238350801653,3.3689689064924,3.8015029042598,3.9340369020272,2.9267432801643,3.0224886674109,3.2182340546574,3.1138984016611,2.9095627486648,2.5069694608913,2.1025932877735,1.4089023277672,1.2189723405101,1.2226224191472,1.7327564766404,1.752223972234,1.7497822074272,1.9614214539235,1.8626889983432,1.7534783505046,2.4529208795973,2.8123832057271,2.717557152913,4.0164069911682,5.4292558876197,3.1636257390405,3.1476972318995
,Cook Islands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Emissions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,CO2 Emissions,MMTons CO2,0.02812,0.05604,0.05513,0.05551,0.05542,0.05539,0.05374,0.05373,0.05373,0.04739,0.04738,0.03862,0.04785,0.04783,0.0478,0.04763,0.04775,0.04775,0.04774,0.04774,0.05729,0.05729,0.05729,0.05728,0.06365,0.07001,0.07469,0.07011,0.09059,0.0730957804445,0.07320172282225,0.087767561292517,0.092976166175235,0.092273293526372,0.097172248368545,0.089909642116659,0.088578908411193
,Costa Rica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Emissions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,CO2 Emissions,MMTons CO2,2.2649,2.3,2.1,2.3,2,2.1,2,2.3,2.7,2.9,2.7,2.9,3.6,4,4.0004446616981,4.7005023289161,4.4005336963273,4.5006125997872,5.0005810893395,5.1006498872197,5.0006512462777,5.2895866580388,5.3896327168587,5.9466990336488,5.6814208273291,5.6932482877216,6.5010016354975,6.9012045561268,6.8008242254698,6.6008729957426,6.8017480643538,7.1241546225223,7.0698608979091,7.321756955635,7.4658829737777,7.0817901871012,7.6502664524692
,Cote dIvoire (IvoryCoast),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Emissions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,CO2 Emissions,MMTons CO2,4.01485,4.3,3.9,4.2,4.1,4.3,4.8,5.3,5.6,5.6,4.6,3.8,3.9,4.4,4.6,4.5783259653,5.406233565422,5.27705594237,5.36940792316,7.028758271293,7.3483758703325,5.8483758703325,5.8132636385523,5.8132636385523,6.3382408433717,6.3382408433717,6.2382408433717,6.213354819275,6.4009118072267,6.5009118072267,6.9781189615341,6.5856002776157,8.2440973644224,9.5515212421143,10.013079829293,10.709178221932,11.555316628921
,Croatia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Emissions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,CO2 Emissions,MMTons CO2,--,--,--,--,--,--,--,--,--,--,--,--,16.286586246262,16.55022257543,17.692472661922,19.390012836877,17.58269574022,18.561386199913,20.206405530138,20.065132323381,20.094799981948,20.424106971106,21.423819953858,22.609326707155,22.182103768092,21.961702455151,22.876384459792,22.184221212928,22.60368004417,20.279355735554,19.339818965624,19.375959530128,19.028053095998,17.66516980244,16.530062709285,16.886531619977,17.061577051036
,Cuba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Emissions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,CO2 Emissions,MMTons CO2,29.944604788801,30.457466241264,33.553451563181,30.434603313627,31.478610957435,31.550103842965,34.525141813143,34.538801066883,35.502105683304,35.328708795296,35.673896273456,32.471455594312,29.256420302058,28.290233383529,29.365660275881,31.351838943336,30.138250743486,33.847660951875,33.087581477418,33.297563947915,32.47827797362,32.846675077542,33.982427926271,33.007802538949,33.007304816052,29.050695648481,24.957559381217,26.357982137855,29.401100955447,29.394215837305,28.143375600393,25.169883287552,28.494217062067,27.186102192165,27.86727020268,28.485041282424,24.683271776644
,Cyprus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Emissions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,CO2 Emissions,MMTons CO2,2.82934,2.4,2.6,2.9,2.9512981519675,3.1730012162614,3.5542576607348,3.8489619412902,3.9897717659431,4.80062329809,4.9956907834778,5.0956907834778,6.0256490759837,6.130581590596,6.8266355789062,6.719730058449,6.7177570526041,6.7187435555266,7.2256490759837,7.8295950876735,7.4483386432001,8.1522846548899,7.9522846548899,8.0522846548899,8.5572171695022,8.7522846548899,9.2542576607348,9.2493251461226,9.7404466198205,9.2217030642939,8.8266355789062,8.6358955638836,8.1089462865893,7.176992120429,7.3047462277938,7.5279300072836,8.1460040125722
,Czech Republic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Emissions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,CO2 Emissions,MMTons CO2,--,--,--,--,--,--,--,--,--,--,--,--,--,128.19106732458,121.65274095135,123.83795437353,128.9178303551,126.5564104332,118.46526859285,108.24671674841,121.57261853273,121.5276591909,118.81637415765,123.20338138418,124.99037016003,122.42273782064,122.32890640108,124.47373913371,119.55915625294,112.80780983949,114.52702085881,116.40580266973,112.34701722605,105.68780801243,104.41021431041,105.70966681955,106.27471124853
,Denmark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Emissions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,CO2 Emissions,MMTons CO2,63.347410945943,52.471489124901,54.273659006873,51.271550602573,52.695207151231,59.78842361675,62.483073648725,62.011773304215,58.979380537374,53.597738951541,55.275744704977,63.705566578806,58.696777577178,62.046382366311,67.347308968391,64.714793312864,76.715842980495,68.430711064423,61.944762818402,58.705283468592,53.982724932912,55.13932493754,53.453164746167,60.481982579802,54.625081433265,51.607582865444,59.441962992916,55.175356384539,52.213065347905,49.259467592593,50.196638194575,44.926721313371,40.336528936275,42.521211330666,38.717558254725,36.186992403167,37.763337623418
,Djibouti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Emissions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,CO2 Emissions,MMTons CO2,1.45833,1.2,1.2,0.9,0.7,0.7,0.7,0.7,0.7,1.7,1.7,1.7,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.9,1.9,1.9,1.9,1.9,1.9,1.7,1.6,1.7,1.2,1.2,0.64220438334809,0.85107219291488,0.9139891334774,0.92680926473719,0.93841467034317,0.95151132718849
,Dominica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Emissions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,CO2 Emissions,MMTons CO2,0.02679,0.03498,0.03502,0.03498,0.03501,0.03991,0.04022,0.04337,0.05548,0.05862,0.05852,0.05845,0.05909,0.06224,0.07183,0.08101,0.08119,0.08116,0.0843,0.0843,0.07958,0.1,0.1,0.1,0.1,0.0924,0.1,0.1,0.1,0.1,0.1,0.17009561747325,0.16994046290999,0.16129199364524,0.17174985154887,0.18883461578163,0.19917983120498
,Dominican Republic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Emissions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,CO2 Emissions,MMTons CO2,5.43528,5.2,5.6,6.7,5.9,6.1487913410001,6.8609891762501,7.550533888893,8.3211283932009,8.1217818486608,9.0370291427233,8.7462517120828,9.8446169104397,8.6508920724965,9.8353233905904,11.180759591956,11.230629796223,12.234988327817,12.331823318808,14.117588719048,16.209870935908,16.445553160457,17.508820596537,17.423597485226,17.194172362719,17.527672330855,18.024368941009,18.528428253626,18.645610185363,17.783969850618,18.236588997235,19.617851079888,21.101810588858,20.094532458665,19.765231558043,21.973734024619,23.322056815016
,Ecuador,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Emissions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,CO2 Emissions,MMTons CO2,12.7843126,13.034042533333,15.034042533333,12.9750026,13.235996666667,13.428017066667,14.6150706,13.835124766667,14.601275866667,13.473262266667,15.556030666667,15.43583335665,18.594511087113,16.418641891333,18.418641891333,19.190890034667,20.19103272388,20.051900617433,21.051900617433,20.051900617433,20.149332818967,21.201357195021,22.05482021557,22.245582416938,23.295322998364,24.405098864105,26.449632452625,26.417407930628,27.052203104089,29.685691478248,34.600643178067,36.186352960747,37.569338828764,40.8227275148,42.147251836845,41.080588630552,36.820012223973
,Egypt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Emissions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,CO2 Emissions,MMTons CO2,40.994384408839,48.484460868694,54.02865754264,64.271465831882,70.613817296119,76.053896141548,81.655291485461,83.288005506633,84.228177903285,85.917739361825,91.768040089618,93.861606103872,94.191050751959,95.998641746503,99.112646369602,99.708699497108,108.25012714738,112.08664992992,115.33864405975,117.85082146836,119.53109865244,128.38816092581,132.41640705296,142.52369670521,152.09679565497,159.48153687098,170.41066138841,176.33435828824,181.49206173019,185.89566209514,186.67697159911,214.69731075419,218.27742214668,222.92418397608,225.86757976596,227.85069277919,229.44327769138
,El Salvador,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Emissions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,CO2 Emissions,MMTons CO2,1.98901,1.7,1.6,1.8,1.8,1.9,2.2,2.2,2.3,2.2,2.4,2.8,3.2,3.2009512192974,3.6016609377871,4.601700101119,4.4018160249657,4.7018800160821,5.5020835898227,5.5024814685208,5.5027471757779,5.7017806408889,5.8015853558874,6.102593670762,6.0023251130498,6.203891502201,6.2031995205883,6.3033936173663,5.9028122366156,5.9022095991562,5.9017725731401,6.4026126480083,6.5589561654035,6.2692198537179,6.4423725129892,7.0054267155159,7.3179988316646
,Equatorial Guinea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Emissions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,CO2 Emissions,MMTons CO2,0.05549,0.05537,0.0694,0.06999,0.06975,0.07977,0.08493,0.08022,0.07866,0.1,0.1,0.1,0.1,1.0284506644798,1.02841715692,1.02841715692,1.5199833692044,1.556393199184,1.6320382272426,1.7958824621508,2.0247295511291,2.0793442960985,3.9657791273025,4.934877673911,3.855109838457,4.934877673911,4.934877673911,4.5811810399831,4.699033055109,5.4522439250515,5.438022997323,5.2893773185862,5.2816947689937,5.0686603713595,4.7092075564687,4.5222372531656,3.0635464762938
,Eritrea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Emissions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,CO2 Emissions,MMTons CO2,--,--,--,--,--,--,--,--,--,--,--,--,--,--,1,1.1,1.1,1.1,1.3,1.1,0.6,0.8,0.7,0.8,0.8,0.7,0.7,0.7,0.7,0.5,0.7,0.53190435666019,0.55435195923604,0.57819516348672,0.60366843400873,0.62946438574295,0.49312545880599
,Estonia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Emissions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,CO2 Emissions,MMTons CO2,--,--,--,--,--,--,--,--,--,--,--,--,7.2607775733966,5.8935448818429,5.3583416670711,5.3717932196006,5.7170055713783,6.5078846223593,7.4428442918977,5.8266451859154,5.6628312513719,6.034212326431,5.0289016330477,5.1566339577015,6.0644814106385,6.0654919895228,6.4846620204889,6.3288143087646,6.2526638507121,5.2159704454452,5.445154364591,5.1834863075839,5.9769283932227,5.9662312064217,5.4691665405256,5.1681909847373,5.2690937203074
,Ethiopia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Emissions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,CO2 Emissions,MMTons CO2,1.70001,1.7,1.9,2.2,2.1,2.5,2.6,2.9,2.8,3,3,2.5,3.6,3.3,2.2,2.4,1.7,1.7,2.6,3.3,3.5,3.6000042669678,3.9000874728404,4.2000085339356,4.3000106674196,4.6000156940725,5.200023468323,5.7015339749328,6.432002258681,7.0823938807037,6.6187269664152,7.1970731402772,7.6845997090219,9.3697287841447,10.778564853406,11.241244051833,12.025834203403
,Falkland Islands (Islas Malvinas),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Emissions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,CO2 Emissions,MMTons CO2,0.01168,0.01151,0.01151,0.01151,0.01154,0.01442,0.01598,0.01598,0.03171,0.02833,0.02519,0.02519,0.02544,0.02544,0.02545,0.02861,0.03178,0.03496,0.0286,0.0286,0.0286,0.0286,0.03178,0.03177,0.03505,0.03813,0.04129,0.04768,0.04578,0.0476393593049,0.047663983882717,0.042068957137024,0.042994212534865,0.042960264513816,0.042945483026388,0.043263352693888,0.043995675135349
,Faroe Islands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Emissions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,CO2 Emissions,MMTons CO2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6,0.6,0.6,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.8,0.7,0.7,0.7,0.7,0.68951121185402,0.70767287498593,0.77563642611411,0.69537097028494,0.73196408485671,0.74123772928153
,Fiji,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Emissions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,CO2 Emissions,MMTons CO2,1.3052367887231,0.8374330187084,1.0481832888737,1.0374330187084,0.74584865701,0.73368661769042,1.0313504907812,0.8129285266987,0.81684330884521,0.92735173171959,1.039888213498,0.83736329433392,0.94097862106513,0.9591455311334,0.9591455311334,1.0507547513396,1.1546661883121,1.1522540253756,1.0474178384862,1.1425927793715,1.4397186100775,1.5358053137823,1.7382456245629,2.2391981348947,2.6002408571024,2.5,2.3,2.5,2.3,1.4,1.3,2.0839402652523,1.1459924722215,1.4685840844125,1.9222835610101,2.4273139592882,2.3741726790179
,Finland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Emissions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,CO2 Emissions,MMTons CO2,58.347991338592,46.463246370133,44.193349461547,42.41673565787,44.513754425609,48.581547194999,49.785691696459,53.253354062211,52.684638049741,53.66399230574,53.155238800598,52.967607573981,51.440537597214,51.433407293969,57.227772948985,52.138391177109,55.500090382027,53.972213987653,51.725411716007,52.105853520374,50.993889401456,53.509468779828,56.033299025331,64.358531533058,60.898128785823,51.732076777613,60.380140627538,58.969558108947,53.905341059974,51.385421689348,56.992725310317,51.882539110817,47.137476744186,49.24763236167,45.605480526417,44.253823088619,46.606433768044
,Former Czechoslovakia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Emissions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,CO2 Emissions,MMTons CO2,250.70999304636,249.19155183355,251.50669116539,253.34143018707,257.58558576879,252.52353517096,245.4728628485,251.28492998976,246.01427039332,238.34145453162,234.62813121039,212.89754496048,190.85365291539,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
,Former Serbia and Montenegro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Emissions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,CO2 Emissions,MMTons CO2,--,--,--,--,--,--,--,--,--,--,--,--,64.151795631364,55.659236994871,53.037159670717,61.279094039247,67.599108027105,73.351181099202,74.745813821811,57.747901632561,60.671014280565,61.587186574485,67.453505771367,71.542518213699,73.928262164662,--,--,--,--,--,--,--,--,--,--,--,--
,Former U.S.S.R.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Emissions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,CO2 Emissions,MMTons CO2,3561.5172102121,3579.2225441745,3702.1164604247,3754.346067284,3888.6269579447,4013.3459387369,4161.4109155377,4219.3951271976,4318.4439670254,4221.0582317883,4328.3864491883,3965.6960921882,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
,Former Yugoslavia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Emissions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,CO2 Emissions,MMTons CO2,141.94364299426,160.13390461425,166.67894025171,173.15133189277,199.79976622743,211.03691681744,206.41165884276,212.52784716509,215.1575226071,217.45869037615,211.95426516044,196.57822396295,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
,France,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Emissions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,CO2 Emissions,MMTons CO2,507.4749120687,458.99198402907,442.23363957037,421.51208535601,408.37442824224,411.56089688637,378.52561993172,370.7650412734,366.92625796359,381.12317746588,378.3406430527,404.26777336855,396.86480943914,376.23885173177,370.65750459202,383.91634909275,399.83182325666,392.58252208444,418.6300933376,411.37047284832,409.62305577441,414.6774951031,407.12995559634,412.19449958838,414.90001567929,423.38086919392,419.24513272324,431.65244227444,428.841162542,389.1432734667,389.34087813397,390.58330835357,380.18980633244,383.94693229259,352.20278993233,354.88141740063,354.09878853124
,French Guiana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Emissions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,CO2 Emissions,MMTons CO2,0.34991,0.3,0.4,0.4,0.3,0.3,0.4,0.4,0.5,0.6,0.7,0.8,0.6,0.9,0.9,1,1,1,1,1,1,1,1,1.1,1,1.1,1.1,1.1,1.1,0.8,1,0.82573629162139,0.67551753287333,0.74987719032018,0.79483023840798,0.75927314715027,0.77721196270631
,French Polynesia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Emissions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,CO2 Emissions,MMTons CO2,0.2109,0.3,0.4,0.6,0.8,0.7,1,1,1,1,0.9,0.9,0.9,0.9,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.9,0.9,0.9,1,1,1,1.1,1.1,1.0466519844891,1.0182614519886,1.0365237750742,1.0121221129478,1.0581541595978,1.0320510455646
,Gabon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Emissions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,CO2 Emissions,MMTons CO2,4.783211345,4.961211305,4.907206364,4.768821165,5.242072545,5.322707284,4.029954746,3.841310125,4.162630203,5.722316668,5.762756694,5.7054047709733,6.0369049234672,5.9369049234672,5.83653144802,5.43653144802,5.5366508585794,5.6366508585794,5.5366508585794,5.4366508585794,5.0881861705616,4.960751765633,4.7165251297643,4.8893447897235,4.908962388763,4.908962388763,4.480765789171,4.559481441194,4.759481441194,4.359481441194,4.859481441194,5.9603799067669,6.5762157936092,6.6150114262085,6.4850622576856,7.0822880905307,3.980412396646
,"Gambia, The",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Emissions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,CO2 Emissions,MMTons CO2,0.1523,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.4,0.4,0.5,0.53115545508815,0.5111679944865,0.51604901390833,0.57396456434998,0.58787178657073,0.60617222291458
,Georgia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
